Carrozzeria,id_annuncio,Alimentazione,Tipo di veicolo,Anno,Marca,Modello,Porte,Posti a sedere,Tipo di cambio,Tipo di unita,Colore esterno,Emissioni di CO2,Rivestimenti,Colore originale,Tipo di vernice,Marce,Peso a vuoto,Usato Garantito,Per neopatentati,Proprietari,Cilindrata,Classe emissioni,Cilindri,Veicolo per non fumatori,Consumo carburante,Tagliandi certificati
SUV/Fuoristrada/Pick-up,c8102942-e3b5-44c3-adfa-f3673139bb44,Metano,Nuovo,,Skoda,Kamiq,5,5,Manuale,anteriore,Nero,95 g CO2/km (comb.),,Nero,Metallizzato,6,1332,,Sì,,999,Euro 6,3,,"5,3 kg/100 km (comb.)
5,6 kg/100 km (urbano)
4,2 kg/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,def01c8d-dc85-4abf-9a92-8c99a6a11887,Metano,Nuovo,,Skoda,Kamiq,5,5,Manuale,anteriore,Argento,115 g CO2/km (comb.),,Vari colori,Metallizzato,6,1214,,Sì,,999,Euro 6,3,,"4,7 kg/100 km (comb.)
5,6 kg/100 km (urbano)
4,2 kg/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,4eb61be9-74f5-4ad4-8026-d7057ae6f3ae,Metano,Nuovo,,SEAT,Arona,5,5,Manuale,anteriore,Bianco,115 g CO2/km (comb.),"Stoffa, Grigio",Bianco,Base,6,1308,Sì,Sì,,999,Euro 6,3,Sì,"4,7 kg/100 km (comb.)
5,6 kg/100 km (urbano)
4,2 kg/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,4d1919e7-99f7-47ef-80ea-5f4dfef9037e,Metano,Nuovo,,Skoda,Kamiq,,,Manuale,anteriore,Blu/Azzurro,,,BLU MEDITERRANEO,,,,,,0,,,,,,
SUV/Fuoristrada/Pick-up,e52abfda-3833-418c-9ea5-536687918479,Metano,Nuovo,,SEAT,Arona,4,5,Manuale,anteriore,Blu/Azzurro,112 g CO2/km (comb.),,Blu,,6,,,,,999,Euro 6,3,,,
Station wagon,191f0bd2-72e8-45f0-a478-6ca805315be5,Metano,Nuovo,,Skoda,Octavia,5,5,Automatico,anteriore,Grigio,96 g CO2/km (comb.),Nero,Grigio,Metallizzato,7,,,,,1498,Euro 6,4,,"3,9 kg/100 km (comb.)
4,5 kg/100 km (urbano)
3,5 kg/100 km (extraurbano)",
Station wagon,ba50c445-820f-4b1c-bb57-f3367d0825ae,Metano,Nuovo,,Skoda,Octavia,5,5,Automatico,anteriore,Bianco,96 g CO2/km (comb.),Nero,Bianco,Metallizzato,7,,,,,1498,Euro 6,4,,"3,9 kg/100 km (comb.)
4,5 kg/100 km (urbano)
3,5 kg/100 km (extraurbano)",
Station wagon,daaab6a0-8c22-4c8d-aa03-ec056da84fc3,Metano,Nuovo,,Audi,A4,5,5,Semiautomatico,anteriore,Grigio,105 g CO2/km (comb.),"Stoffa, Grigio",,Metallizzato,7,1665,24 mese,,,1984,Euro 6d-TEMP,4,Sì,"3,9 kg/100 km (comb.)
5 kg/100 km (urbano)
3,1 kg/100 km (extraurbano)",Sì
Station wagon,33e29394-e1ee-435e-9fe9-8bad942ce609,Metano,Nuovo,,Skoda,Octavia,5,5,Automatico,,Blu/Azzurro,96 g CO2/km (comb.),,BLU MEDITERRANEO,,7,1389,,,,1498,Euro 6d-TEMP,4,,"3,9 kg/100 km (comb.)
4,5 kg/100 km (urbano)
3,5 kg/100 km (extraurbano)",
Station wagon,34f5721d-cf09-4305-8dda-709aac96cf4f,Metano,Nuovo,,Skoda,Octavia,5,5,Automatico,anteriore,Argento,96 g CO2/km (comb.),"Stoffa, Grigio",Argento,Metallizzato,7,,48 mese,,,1498,Euro 6,4,,"3,9 kg/100 km (comb.)
4,5 kg/100 km (urbano)
3,5 kg/100 km (extraurbano)",
Station wagon,cba83e01-5144-4aac-b50c-894493f6d569,Metano,Nuovo,,Skoda,Octavia,5,5,,anteriore,Bianco,96 g CO2/km (comb.),Nero,Bianco,Metallizzato,7,,,,,1498,Euro 6,4,,"3,9 kg/100 km (comb.)
4,5 kg/100 km (urbano)
3,5 kg/100 km (extraurbano)",
Station wagon,7403228b-eb96-43c1-bd40-92a96aebcb3d,Metano,Nuovo,,Skoda,Octavia,5,5,,anteriore,Bianco,96 g CO2/km (comb.),Nero,Bianco,Metallizzato,7,,,,,1498,Euro 6,4,,"3,9 kg/100 km (comb.)
4,5 kg/100 km (urbano)
3,5 kg/100 km (extraurbano)",
Station wagon,20263095-b834-4b04-b6af-64c246b887ff,Metano,Nuovo,,SEAT,Arona,5,5,Manuale,anteriore,Grigio,98 g CO2/km (comb.),Stoffa,Grigio,,6,,,,,999,Euro 6,3,,"3,1 kg/100 km (comb.)
3,7 kg/100 km (urbano)
2,8 kg/100 km (extraurbano)",
Station wagon,f12d8275-6598-4e8b-89df-19ddca19fb00,Metano,Nuovo,,SEAT,Arona,5,5,Manuale,anteriore,Blu/Azzurro,98 g CO2/km (comb.),Stoffa,Blu,,6,,,,,999,Euro 6,3,,"3,1 kg/100 km (comb.)
3,7 kg/100 km (urbano)
2,8 kg/100 km (extraurbano)",
Station wagon,c099f5d0-0e90-4884-a896-df18bdf228e9,Metano,Nuovo,,Volkswagen,Golf,5,5,Automatico,anteriore,Grigio,95 g CO2/km (comb.),"Stoffa, Nero",Grigio,Metallizzato,7,,48 mese,,,1498,Euro 6,4,,"5 kg/100 km (comb.)
6,5 kg/100 km (urbano)
4,1 kg/100 km (extraurbano)",
Station wagon,b37658cd-eb78-4272-8a89-8acb7d584083,Metano,Nuovo,,Volkswagen,Golf Variant,5,5,Automatico,anteriore,Blu/Azzurro,95 g CO2/km (comb.),"Stoffa, Grigio",ATLANTIC BLU,Metallizzato,7,1415,,,,1498,Euro 6,4,,"5 kg/100 km (comb.)
6,5 kg/100 km (urbano)
4,1 kg/100 km (extraurbano)",
Station wagon,98c7be38-b2a9-435a-948d-c2d61a4bc7cc,Metano,Nuovo,,Audi,A4,5,5,Automatico,anteriore,Nero,105 g CO2/km (comb.),,Nero Mito Metallizzato,Metallizzato,7,,,,,1984,Euro 6,4,,"5,9 kg/100 km (comb.)
7,7 kg/100 km (urbano)
4,8 kg/100 km (extraurbano)",
Station wagon,dcba62cf-b03d-4402-897a-2415836d9679,Metano,Nuovo,,Skoda,Octavia,5,5,Automatico,anteriore,Bianco,116 g CO2/km (comb.),"Stoffa, Nero",Bianco Luna Metalizzato,Metallizzato,7,1389,48 mese,,,1498,Euro 6d-TEMP,4,,"5,4 kg/100 km (comb.)
6,7 kg/100 km (urbano)
4,7 kg/100 km (extraurbano)",
Station wagon,6c5f1864-788c-4cc6-8d9a-e6ca910bf619,Metano,Nuovo,,Audi,A4,5,5,Automatico,anteriore,Bianco,105 g CO2/km (comb.),Grigio,Bianco,,7,,,,,1984,Euro 6,4,,"3,9 kg/100 km (comb.)
5 kg/100 km (urbano)
3,1 kg/100 km (extraurbano)",
Station wagon,b513cb7b-b371-469e-98c5-dc38c5d1b437,Metano,Nuovo,,Audi,A4,5,5,Automatico,anteriore,Bianco,105 g CO2/km (comb.),Grigio,Bianco,,7,,,,,1984,Euro 6,4,,"3,9 kg/100 km (comb.)
5 kg/100 km (urbano)
3,1 kg/100 km (extraurbano)",
Station wagon,4233b443-e8f0-4d8f-a2f2-c559e7120290,Metano,Nuovo,,Audi,A4,5,5,Automatico,anteriore,Grigio,105 g CO2/km (comb.),,Grigio Daytona Perlato,,7,,,,,1984,Euro 6,4,,"5,9 kg/100 km (comb.)
7,7 kg/100 km (urbano)
4,7 kg/100 km (extraurbano)",
Station wagon,fdefda0a-3e3d-47aa-90b6-0982d34cccab,Metano,Nuovo,,DR Motor,DR4,5,5,Manuale,,Bianco,,"Pelle totale, Grigio",Bianco,Base,6,,96 mese,,,1590,,4,,,
Station wagon,37c4ca55-3711-4d2f-82db-232a08c6feef,Metano,Nuovo,,Volkswagen,Golf Variant,5,5,Automatico,anteriore,Grigio,95 g CO2/km (comb.),Grigio,Grigio,,7,,,,,1498,Euro 6,4,,"5 kg/100 km (comb.)
6,5 kg/100 km (urbano)
4,1 kg/100 km (extraurbano)",
Station wagon,4ff2278c-dce2-4907-897d-b2f15cfa2788,Metano,Nuovo,,Volkswagen,Golf,5,5,Automatico,anteriore,Argento,95 g CO2/km (comb.),"Altro, Nero",Argento riflesso,Metallizzato,7,,24 mese,,,1498,,4,,"7,7 kg/100 km (comb.)
10 kg/100 km (urbano)
6,3 kg/100 km (extraurbano)",
Station wagon,04e9fba0-6d82-4ab4-ab20-1a57d47c0241,Metano,Nuovo,,Skoda,Octavia,5,5,Automatico,anteriore,Argento,96 g CO2/km (comb.),"Stoffa, Grigio",Argento,Metallizzato,7,,48 mese,,,1498,Euro 6,4,,"3,9 kg/100 km (comb.)
4,5 kg/100 km (urbano)
3,5 kg/100 km (extraurbano)",
Station wagon,e1c65947-d0dd-4ffb-afc0-dd9cadcbc09f,Metano,Nuovo,,Skoda,Octavia,5,5,Automatico,anteriore,Grigio,96 g CO2/km (comb.),"Stoffa, Nero",Grigio Quarzo Metallizzato,Metallizzato,7,1389,24 mese,,0,1498,Euro 6d-TEMP,4,,"3,9 kg/100 km (comb.)
4,5 kg/100 km (urbano)
3,5 kg/100 km (extraurbano)",
Station wagon,ea59090f-1080-4501-96aa-6bbedde65271,Metano,Nuovo,,Audi,A4,5,5,Automatico,anteriore,Bianco,110 g CO2/km (comb.),"Pelle parziale, Nero",BIANCO GHIACCIO METALLIZZATO,Metallizzato,7,1665,,,0,1984,Euro 6d-TEMP,4,,7 kg/100 km (comb.),
Station wagon,7e8b14f0-283c-42a4-9cce-b31b3a612d69,Metano,Nuovo,,SEAT,Leon,5,5,Automatico,anteriore,Nero,116 g CO2/km (comb.),"Stoffa, Grigio",Nero,Metallizzato,7,1374,48 mese,,,1498,Euro 6d-TEMP,4,,"5,1 kg/100 km (comb.)
6,5 kg/100 km (urbano)
4,3 kg/100 km (extraurbano)",
Station wagon,5b546ca0-0313-4198-b24b-279f7f8f0855,Metano,Nuovo,,Volkswagen,Golf Variant,5,5,Automatico,anteriore,Grigio,,"Stoffa, Nero",Grigio,Metallizzato,7,,,,,1488,Euro 6,4,,,
Station wagon,97a7a335-da91-4cb3-9e72-99ec4839b166,Metano,Nuovo,,SEAT,Arona,5,5,Manuale,anteriore,Bianco,98 g CO2/km (comb.),,Bianco,,6,1308,,Sì,,999,Euro 6,3,,"3,1 kg/100 km (comb.)
3,7 kg/100 km (urbano)
2,8 kg/100 km (extraurbano)",
Station wagon,28ae05ad-ac30-492d-8d92-8cbf26238e75,Metano,Nuovo,2020,SEAT,Arona,5,5,Manuale,anteriore,Rosso,98 g CO2/km (comb.),Stoffa,Rosso,,6,1308,,Sì,,999,Euro 6,3,,"3,1 kg/100 km (comb.)
3,7 kg/100 km (urbano)
2,8 kg/100 km (extraurbano)",
Station wagon,95ddde3d-5447-4672-8142-11e59b880f9f,Metano,Nuovo,,Skoda,Octavia,5,5,Semiautomatico,,Bianco,96 g CO2/km (comb.),"Stoffa, Altro",,,7,1389,,,0,1498,Euro 6d-TEMP,4,,"3,9 kg/100 km (comb.)
4,5 kg/100 km (urbano)
3,5 kg/100 km (extraurbano)",
Station wagon,a7de0b78-c19f-4359-8ce2-1ef852c90d91,Metano,Nuovo,,SEAT,Leon,5,5,Automatico,anteriore,Argento,116 g CO2/km (comb.),,Vari colori,Metallizzato,7,1374,,,,1498,Euro 6,4,,"5,1 kg/100 km (comb.)
6,5 kg/100 km (urbano)
4,3 kg/100 km (extraurbano)",
Station wagon,6855315b-5e61-4bc9-98ad-abc926d115a7,Metano,Nuovo,,Audi,A4,5,5,Automatico,anteriore,,105 g CO2/km (comb.),,,Metallizzato,7,1665,,,,1984,Euro 6,4,,"3,9 kg/100 km (comb.)
5 kg/100 km (urbano)
3,1 kg/100 km (extraurbano)",
Station wagon,1982287a-c464-487c-9156-4843c1d65fdf,Metano,Nuovo,,Audi,A4,5,5,Automatico,anteriore,,105 g CO2/km (comb.),,,Metallizzato,7,1665,,,,1984,Euro 6,4,,"3,9 kg/100 km (comb.)
5 kg/100 km (urbano)
3,1 kg/100 km (extraurbano)",
Station wagon,3fba64c3-1a84-45ed-968b-97d254254370,Metano,Nuovo,,Audi,A4,4,5,Automatico,,Bianco,119 g CO2/km (comb.),,BIANCO IBIS,,7,1450,,,0,1986,Euro 6,4,,"5,2 kg/100 km (comb.)
6,7 kg/100 km (urbano)
4,3 kg/100 km (extraurbano)",
Station wagon,5dfabb42-6880-4a74-a0c1-b8df7e4cceae,Metano,Nuovo,,SEAT,Arona,5,5,Manuale,anteriore,Bianco,98 g CO2/km (comb.),Stoffa,,Metallizzato,6,1308,,Sì,0,999,Euro 6d-TEMP,3,,"3,5 kg/100 km (comb.)
4,3 kg/100 km (urbano)
3 kg/100 km (extraurbano)",
Station wagon,c88c27c0-ef97-4c09-a3ef-bb39e3af28f7,Metano,Nuovo,,SEAT,Arona,5,5,Manuale,anteriore,Rosso,111 g CO2/km (comb.),,Rosso Pastello,,5,1090,48 mese,,0,999,Euro 6,3,,"4,9 kg/100 km (comb.)
6,1 kg/100 km (urbano)
4,2 kg/100 km (extraurbano)",
Berlina,c67275b9-0732-4bdf-bac8-fae16610ac2a,Metano,Nuovo,,Skoda,Scala,5,5,Manuale,anteriore,Bianco,98 g CO2/km (comb.),,Bianco,Base,6,,,,,999,Euro 6,3,,"3,5 kg/100 km (comb.)
4,3 kg/100 km (urbano)
3 kg/100 km (extraurbano)",
Berlina,12bea1ad-0415-47b6-b01e-4c7ad4f02b5f,Metano,Nuovo,,Volkswagen,Golf,5,5,Automatico,anteriore,Bianco,95 g CO2/km (comb.),"Stoffa, Nero",,,7,1370,24 mese,,,1498,Euro 6d-TEMP,4,Sì,"5,3 kg/100 km (comb.)
6,8 kg/100 km (urbano)
4,4 kg/100 km (extraurbano)",Sì
Berlina,637a56de-bab6-4736-b740-7dac645a9c37,Metano,Nuovo,,Volkswagen,Golf,5,5,Semiautomatico,,Nero,95 g CO2/km (comb.),"Stoffa, Nero",perlato,,7,1370,24 mese,,,1498,Euro 6d-TEMP,4,Sì,"5,3 kg/100 km (comb.)
6,8 kg/100 km (urbano)
4,4 kg/100 km (extraurbano)",Sì
Berlina,44c2a82f-63be-4760-88df-0d2a9bbb9c2f,Metano,Nuovo,,Audi,A5,5,5,Automatico,anteriore,Nero,103 g CO2/km (comb.),Grigio,Nero,Metallizzato,7,,,,,1984,Euro 6,4,,"5,7 kg/100 km (comb.)
7,5 kg/100 km (urbano)
4,6 kg/100 km (extraurbano)",
Berlina,66605f91-1174-47d3-b013-86fa76048260,Metano,Nuovo,,Audi,A5,5,5,Automatico,anteriore,Nero,103 g CO2/km (comb.),Grigio,Nero,Metallizzato,7,,,,,1984,Euro 6,4,,"5,7 kg/100 km (comb.)
7,5 kg/100 km (urbano)
4,6 kg/100 km (extraurbano)",
Berlina,a3ceb463-c762-40e4-9309-3fe56eb1dca3,Metano,Nuovo,,SEAT,Ibiza,5,5,Manuale,anteriore,Bianco,92 g CO2/km (comb.),"Stoffa, Nero",Bianco Nevada,Metallizzato,6,1257,,Sì,0,999,Euro 6d-TEMP,3,,"3,2 kg/100 km (comb.)
4,1 kg/100 km (urbano)
2,7 kg/100 km (extraurbano)",
Berlina,a7948f75-7941-4adb-9b63-e9dec0e02fb6,Metano,Nuovo,,SEAT,Ibiza,5,5,Manuale,anteriore,Blu/Azzurro,92 g CO2/km (comb.),"Stoffa, Nero",Blu Mistery,Metallizzato,6,1257,,Sì,0,999,Euro 6d-TEMP,3,,"3,2 kg/100 km (comb.)
4,1 kg/100 km (urbano)
2,7 kg/100 km (extraurbano)",
Berlina,5d615a47-6637-4300-9949-f597ed16c1e9,Metano,Nuovo,,SEAT,Ibiza,5,5,Manuale,anteriore,Argento,92 g CO2/km (comb.),Stoffa,,Metallizzato,6,1257,48 mese,Sì,,999,Euro 6d-TEMP,3,,"3,2 kg/100 km (comb.)
4,1 kg/100 km (urbano)
2,7 kg/100 km (extraurbano)",
Berlina,a4c01cc5-913e-45d6-bf0f-2024509cda3e,Metano,Nuovo,,Skoda,Scala,5,5,Manuale,anteriore,Grigio,98 g CO2/km (comb.),Nero,Grigio,Metallizzato,6,,,,,999,Euro 6,3,,"3,5 kg/100 km (comb.)
4,3 kg/100 km (urbano)
3 kg/100 km (extraurbano)",
Berlina,4fe02ef1-b1a7-4eae-9c7e-56b447036b26,Metano,Nuovo,,SEAT,Ibiza,5,5,Manuale,anteriore,Grigio,92 g CO2/km (comb.),"Stoffa, Grigio",VARI COLORI,Metallizzato,5,,,,,999,Euro 6,3,,"5,8 kg/100 km (comb.)
7,4 kg/100 km (urbano)
4,9 kg/100 km (extraurbano)",
Berlina,b7a6f2c9-7f96-4a1a-80fb-6474ed4bc88c,Metano,Nuovo,,SEAT,Ibiza,5,5,Manuale,anteriore,Grigio,92 g CO2/km (comb.),"Stoffa, Grigio",VARI COLORI,Metallizzato,5,,,,,999,Euro 6,3,,"5,8 kg/100 km (comb.)
7,4 kg/100 km (urbano)
4,9 kg/100 km (extraurbano)",
Berlina,cc4b6c82-b4f2-4264-ba20-945c84b3bb46,Metano,Nuovo,,SEAT,Ibiza,5,5,Manuale,anteriore,Grigio,92 g CO2/km (comb.),"Stoffa, Grigio",VARI COLORI,Metallizzato,5,,,,,999,Euro 6,3,,"5,8 kg/100 km (comb.)
7,4 kg/100 km (urbano)
4,9 kg/100 km (extraurbano)",
Berlina,b7e1358e-64c3-4631-bac7-f8c8f749306e,Metano,Nuovo,,SEAT,Ibiza,5,5,Manuale,anteriore,Grigio,92 g CO2/km (comb.),"Stoffa, Grigio",VARI COLORI,Metallizzato,5,,,,,999,Euro 6,3,,"5,8 kg/100 km (comb.)
7,4 kg/100 km (urbano)
4,9 kg/100 km (extraurbano)",
Berlina,ad0d68c8-76ed-4ce8-ad36-6208d8901015,Metano,Nuovo,,SEAT,Ibiza,5,5,Manuale,anteriore,Grigio,92 g CO2/km (comb.),"Stoffa, Grigio",VARI COLORI,Metallizzato,5,,,,,999,Euro 6,3,,"5,8 kg/100 km (comb.)
7,4 kg/100 km (urbano)
4,9 kg/100 km (extraurbano)",
Berlina,9ff03d6d-0683-4c42-b87c-a30e87c9da1e,Metano,Nuovo,,Volkswagen,up!,5,4,Manuale,anteriore,Bianco,81 g CO2/km (comb.),"Pelle totale, Nero",pure white,,5,1070,,Sì,,999,Euro 6d-TEMP,3,Sì,"2,9 kg/100 km (comb.)
3,7 kg/100 km (urbano)
2,5 kg/100 km (extraurbano)",Sì
Berlina,669f8b6c-b279-4db0-a930-0159d7ae5b76,Metano,Nuovo,,Skoda,Scala,5,5,Manuale,anteriore,Bianco,96 g CO2/km (comb.),,Bianco,Base,6,,,,,999,Euro 6,3,,"5,4 kg/100 km (comb.)
5,6 kg/100 km (urbano)
4,2 kg/100 km (extraurbano)",
Berlina,213da5b8-a970-43f1-86e7-69c65a11ee66,Metano,Nuovo,,SEAT,Ibiza,5,5,Manuale,anteriore,Bianco,92 g CO2/km (comb.),"Stoffa, Grigio",,Metallizzato,6,1257,48 mese,Sì,,999,Euro 6d-TEMP,3,,"3,2 kg/100 km (comb.)
4,1 kg/100 km (urbano)
2,7 kg/100 km (extraurbano)",
Berlina,38e211a0-889b-4f45-87d4-add5913f53c2,Metano,Nuovo,,Volkswagen,up!,5,4,Manuale,anteriore,Nero,82 g CO2/km (comb.),"Stoffa, Nero",Nero,Perlato,5,,48 mese,,,999,Euro 6,3,,"2,9 kg/100 km (comb.)
3,7 kg/100 km (urbano)
2,5 kg/100 km (extraurbano)",
Berlina,93d40f5c-641f-4235-ab26-50edecdb4657,Metano,Nuovo,,Volkswagen,Golf,5,5,Automatico,anteriore,Argento,95 g CO2/km (comb.),"Altro, Altro",,Metallizzato,7,,,,,1498,,4,,"7,7 kg/100 km (comb.)
10 kg/100 km (urbano)
6,3 kg/100 km (extraurbano)",
Berlina,a60f61a6-6fb4-4e88-906d-8962302a7b14,Metano,Nuovo,,Volkswagen,Polo,5,5,Manuale,anteriore,Nero,112 g CO2/km (comb.),"Altro, Altro",,,6,,,,,999,,3,,"7,5 kg/100 km (comb.)
9,7 kg/100 km (urbano)
6,3 kg/100 km (extraurbano)",
Berlina,1b9c7c4b-abd8-4f02-89fb-8100fd6de8ef,Metano,Nuovo,,Fiat,Panda,5,5,Manuale,anteriore,Rosso,,,ROSSO AMORE,Base,5,,,,,875,,4,,,
Berlina,dd2386fc-ac18-4bf0-81af-7bf2f03a9c8d,Metano,Nuovo,,Volkswagen,Polo,5,5,Manuale,anteriore,Nero,91 g CO2/km (comb.),"Stoffa, Nero",Nero,Perlato,5,,48 mese,,,999,Euro 6,3,,"3,3 kg/100 km (comb.)
4,3 kg/100 km (urbano)
2,7 kg/100 km (extraurbano)",
Berlina,24a23d1d-c9be-4c49-b3d0-d3cd7f299860,Metano,Nuovo,,Volkswagen,Golf,5,5,Automatico,anteriore,Grigio,95 g CO2/km (comb.),"Stoffa, Nero",,Metallizzato,7,1370,,,0,1498,Euro 6d-TEMP,4,,"5,3 kg/100 km (comb.)
6,8 kg/100 km (urbano)
4,4 kg/100 km (extraurbano)",Sì
Berlina,050ef350-c306-40d8-ace5-362e50073ae1,Metano,Nuovo,,Volkswagen,Golf,5,5,Automatico,anteriore,Bianco,124 g CO2/km (comb.),Nero,Bianco,,7,,,,,1498,Euro 6,4,,"4,1 kg/100 km (comb.)
6,1 kg/100 km (urbano)
4,8 kg/100 km (extraurbano)",
Berlina,28bf6464-a2ba-4bc6-8f4c-b3dc7ee7b3fa,Metano,Nuovo,,Volkswagen,Golf,5,5,Automatico,anteriore,Grigio,124 g CO2/km (comb.),Nero,Grigio,Metallizzato,7,,,,,1498,Euro 6,4,,"4,1 kg/100 km (comb.)
6,1 kg/100 km (urbano)
4,8 kg/100 km (extraurbano)",
