seller,vehicle,country,address,id_annuncio,asking_price,conditional_on_price,price,link_annuncio,vehicle_user_desc
Manelli Spa,Dacia Duster,IT,25123 Brescia - Bs,b8e4611a-b178-4f1b-b513-5ed5a42e5684,"€ 17.350,- 41",41,17350,https://www.autoscout24.it/annunci/dacia-duster-prestige-4x2-1-0-tce-100cv-gpl-my19-rif-3332-gpl-bianco-b8e4611a-b178-4f1b-b513-5ed5a42e5684?cldtidx=12&cldtsrc=listPage,Prestige 4X2 1.0 TCe 100cv GPL MY19 rif.3332
Vicenza Star Srl,DR Motor,IT,36077 Altavilla Vicentina - Vicenza - Vi,ecd3bd1b-bb37-488d-acbb-85a85f85bf2e,"€ 26.900,- 41",41,26900,https://www.autoscout24.it/annunci/dr-motor-1-5-turbo-dct-bi-fuel-gpl-gpl-nero-ecd3bd1b-bb37-488d-acbb-85a85f85bf2e?cldtidx=13&cldtsrc=listPage,1.5 Turbo DCT Bi-Fuel GPL
Pelloni Auto Spa,Great Wall Steed,IT,41122 Modena - Mo,4ceba225-d323-496e-92b8-252eed0ca395,"€ 15.640,- 41",41,15640,https://www.autoscout24.it/annunci/great-wall-steed-2-4-ecodual-benz-gpl-4wd-versione-work-gpl-grigio-4ceba225-d323-496e-92b8-252eed0ca395?cldtidx=14&cldtsrc=listPage,2.4 Ecodual BENZ/GPL 4WD VERSIONE WORK
Elis Car Srl,SsangYong Tivoli,IT,37060 Sona - Verona - Vr,9c201113-7967-45e1-ba00-0abba578436e,"€ 21.700,- 1",1,21700,https://www.autoscout24.it/annunci/ssangyong-tivoli-1-5-gdi-turbo-gpl-2wd-comfort-gpl-bianco-9c201113-7967-45e1-ba00-0abba578436e?cldtidx=15&cldtsrc=listPage,1.5 GDI Turbo gpl 2WD Comfort
Bruno Auto srl,Dacia Duster,IT,22070 Cirimido - Como - CO,b52f1657-8cd9-410f-bbd2-141375f38d61,"€ 17.899,- 41",41,17899,https://www.autoscout24.it/annunci/dacia-duster-1-0-tce-100-cv-eco-g-prestige-kessy-multiview-gpl-bianco-b52f1657-8cd9-410f-bbd2-141375f38d61?cldtidx=16&cldtsrc=listPage,1.0 TCe 100 CV ECO-G PRESTIGE - KESSY - MULTIVIEW
Manelli Spa,Dacia Duster,Alberto Zanetti,IT,0cc8c208-6978-491a-a854-4430c37fd85f,"€ 17.999,- 41",41,17999,https://www.autoscout24.it/annunci/dacia-duster-15th-anniversary-1-0-tce-110-cv-eco-g-4x2-rif-4084-gpl-grigio-0cc8c208-6978-491a-a854-4430c37fd85f?cldtidx=17&cldtsrc=listPage,15th Anniversary 1.0 TCe 110 CV ECO-G 4x2 rif.4084
Manelli Spa,Dacia Duster,IT,25123 Brescia - Bs,6a25c450-7475-48b9-859a-e32d7831109c,"€ 17.599,- 41",41,17599,https://www.autoscout24.it/annunci/dacia-duster-nuovo-techroad-4x2-1-6-sce-115cv-gpl-rif-5537-gpl-bianco-6a25c450-7475-48b9-859a-e32d7831109c?cldtidx=18&cldtsrc=listPage,NUOVO TECHROAD 4X2 1.6 SCe 115cv GPL rif.5537
Fabio Leone,Dacia Duster,IT,10024 Moncalieri - Torino - To,943cf022-bd82-4170-9552-1af2e4c105a0,"€ 14.590,- 41",41,14590,https://www.autoscout24.it/annunci/dacia-duster-1-0-tce-100-cv-eco-g-4x2-comfort-gpl-blu-azzurro-943cf022-bd82-4170-9552-1af2e4c105a0?cldtidx=19&cldtsrc=listPage,1.0 TCe 100 CV ECO-G 4x2 Comfort
Fabio Leone,Renault Captur,IT,10024 Moncalieri - Torino - To,61586d45-a5e5-42ae-ac35-cd87331082e9,"€ 21.990,- 41",41,21990,https://www.autoscout24.it/annunci/renault-captur-tce-12v-100-cv-gpl-intens-gpl-nero-61586d45-a5e5-42ae-ac35-cd87331082e9?cldtidx=20&cldtsrc=listPage,TCe 12V 100 CV GPL Intens
Fabio Leone,Dacia Duster,IT,10024 Moncalieri - Torino - To,c8c338d9-f634-4c9a-b5f4-b7eb0f712e30,"€ 14.590,- 12",12,14590,https://www.autoscout24.it/annunci/dacia-duster-1-0-tce-100-cv-eco-g-4x2-comfort-gpl-blu-azzurro-c8c338d9-f634-4c9a-b5f4-b7eb0f712e30?cldtidx=1&cldtsrc=listPage,1.0 TCe 100 CV ECO-G 4x2 Comfort
Fabio Leone,Dacia Duster,IT,10024 Moncalieri - Torino - To,75b99cff-c412-40d2-a6aa-76a16a52ab89,"€ 15.190,- 12",12,15190,https://www.autoscout24.it/annunci/dacia-duster-1-0-tce-100-cv-eco-g-4x2-comfort-gpl-grigio-75b99cff-c412-40d2-a6aa-76a16a52ab89?cldtidx=2&cldtsrc=listPage,1.0 TCe 100 CV ECO-G 4x2 Comfort
Fabio Leone,Dacia Duster,IT,10024 Moncalieri - Torino - To,7d468915-b031-4a40-b8e4-77c35b7a5d2a,"€ 15.190,- 12",12,15190,https://www.autoscout24.it/annunci/dacia-duster-1-0-tce-100-cv-eco-g-4x2-comfort-gpl-arancione-7d468915-b031-4a40-b8e4-77c35b7a5d2a?cldtidx=3&cldtsrc=listPage,1.0 TCe 100 CV ECO-G 4x2 Comfort
Pelloni Auto Spa,Great Wall Steed,IT,41122 Modena - Mo,ca57f46f-0356-4418-8c24-5192f4cc6a28,"€ 15.640,- 12",12,15640,https://www.autoscout24.it/annunci/great-wall-steed-6-2-4-ecodual-benz-gpl-4wd-versione-work-gpl-grigio-ca57f46f-0356-4418-8c24-5192f4cc6a28?cldtidx=4&cldtsrc=listPage,6 2.4 Ecodual BENZ/GPL 4WD VERSIONE WORK
Bruno Auto srl,Dacia Duster,IT,22070 Cirimido - Como - CO,ca9e6c4f-fae5-4c1d-bcc1-0ae334895192,"€ 17.899,- 12",12,17899,https://www.autoscout24.it/annunci/dacia-duster-1-0-tce-100-cv-eco-g-4x2-prestige-kessy-navi-gpl-beige-ca9e6c4f-fae5-4c1d-bcc1-0ae334895192?cldtidx=5&cldtsrc=listPage,1.0 TCe 100 CV ECO-G 4x2 Prestige - KESSY - NAVI
Sinauto Srl,Mitsubishi ASX,IT,25080 Molinetto Di Mazzano - Brescia - Bs,e6cb2672-8814-4e4b-ba67-cae9c81580cb,"€ 23.450,- 2",2,23450,https://www.autoscout24.it/annunci/mitsubishi-asx-2-0-2wd-instyle-bi-fuel-gpl-gpl-grigio-e6cb2672-8814-4e4b-ba67-cae9c81580cb?cldtidx=6&cldtsrc=listPage,2.0 2WD INSTYLE BI-FUEL GPL
Automotive Mauro di Antonello Mauro,Others,IT,40016 San Giorgio Di Piano - Bologna - Bo,6b4a0245-fd8f-42c5-9516-5728879846e1,"€ 13.900,- 12",12,13900,https://www.autoscout24.it/annunci/1-6-bi-fuel-gpl-gpl-argento-6b4a0245-fd8f-42c5-9516-5728879846e1?cldtidx=7&cldtsrc=listPage,1.6 Bi-Fuel GPL
Automotive Mauro di Antonello Mauro,DR Motor DR3,IT,40016 San Giorgio Di Piano - Bologna - Bo,0402c6a3-b99a-40c5-a824-3c748e823526,"€ 14.400,- 12",12,14400,https://www.autoscout24.it/annunci/dr-motor-dr3-1-5-bi-fuel-gpl-gpl-argento-0402c6a3-b99a-40c5-a824-3c748e823526?cldtidx=8&cldtsrc=listPage,1.5 Bi-Fuel GPL
Auto Pro,Dacia Duster,IT,24126 Bergamo - Bg,000f53e5-5b43-4de4-8239-409e1f3e270f,"€ 15.100,- 12",12,15100,https://www.autoscout24.it/annunci/dacia-duster-1-0-tce-gpl-prestige-nuove-ufficiali-dacia-gpl-blu-azzurro-000f53e5-5b43-4de4-8239-409e1f3e270f?cldtidx=9&cldtsrc=listPage,"1.0 TCe GPL PRESTIGE * NUOVE, UFFICIALI DACIA*"
Auto Pro,Dacia Duster,IT,24126 Bergamo - Bg,e0f3c1d9-f331-449e-98f5-885c8076e76a,"€ 15.100,- 12",12,15100,https://www.autoscout24.it/annunci/dacia-duster-1-0-tce-gpl-prestige-nuove-ufficiali-dacia-gpl-blu-azzurro-e0f3c1d9-f331-449e-98f5-885c8076e76a?cldtidx=10&cldtsrc=listPage,"1.0 TCe GPL PRESTIGE * NUOVE, UFFICIALI DACIA*"
UnicoAuto srl,Dacia Duster,IT,10088 Volpiano - TO,d284fcd6-566e-4294-9bae-30a1cb2bcde4,"€ 15.220,- 2",2,15220,https://www.autoscout24.it/annunci/dacia-duster-1-0-tce-100-cv-eco-g-4x2-comfort-gpl-bronzo-d284fcd6-566e-4294-9bae-30a1cb2bcde4?cldtidx=11&cldtsrc=listPage,1.0 TCe 100 CV ECO-G 4x2 Comfort
Tagliaferri Srl,Haval H2,IT,29122 Piacenza - Pc,dc253b31-6b81-4155-abe6-01c1a680218c,"€ 18.800,- 2",2,18800,https://www.autoscout24.it/annunci/haval-h2-1-5t-gpl-easy-gpl-bianco-dc253b31-6b81-4155-abe6-01c1a680218c?cldtidx=12&cldtsrc=listPage,1.5T GPL Easy
Auto Azzurra Store Srl,DR Motor DR3,IT,46029 Suzzara - Mantova - Mn,87ebd458-6e69-492d-aea4-cb59e04db4d6,"€ 16.400,- 12",12,16400,https://www.autoscout24.it/annunci/dr-motor-dr3-1-5-s2-bi-fuel-gpl-garanzia-5-anni-100000km-gpl-rosso-87ebd458-6e69-492d-aea4-cb59e04db4d6?cldtidx=13&cldtsrc=listPage,1.5 s2 Bi-Fuel GPL *GARANZIA 5 ANNI/100000KM
Automotive Mauro di Antonello Mauro,Others DR4,IT,40016 San Giorgio Di Piano - Bologna - Bo,44fec346-23b0-4d3a-869b-f6a253e780b4,"€ 15.900,- 12",12,15900,https://www.autoscout24.it/annunci/dr4-sport-1-6-bi-fuel-gpl-gpl-nero-44fec346-23b0-4d3a-869b-f6a253e780b4?cldtidx=14&cldtsrc=listPage,Sport 1.6 Bi-Fuel GPL
Autopoint,Kia Sportage,IT,30175 Marghera - Venezia - Ve,3942330b-c3e1-4fb5-ba9e-e4afccf809d0,"€ 24.900,- 2",2,24900,https://www.autoscout24.it/annunci/kia-sportage-1-6-ecogpl-2wd-business-class-gpl-grigio-3942330b-c3e1-4fb5-ba9e-e4afccf809d0?cldtidx=15&cldtsrc=listPage,1.6 ECOGPL 2WD Business Class
