File,seller,vehicle,country,address,id_annuncio,asking_price,link_annuncio,vehicle_user_desc
pagina_di_ricerca_fuel_B_condition_S.json,Sesto Autoveicoli Spa,Volkswagen Polo,IT,20099 Sesto San Giovanni - Milano - Mi,dbaff22d-d092-4068-8c3d-b6f62e547ae7,1840,https://www.autoscout24.it/annunci/volkswagen-polo-1-0-tsi-dsg-5p-comfortline-bluemotion-technology-benzina-grigio-dbaff22d-d092-4068-8c3d-b6f62e547ae7?cldtidx=8&cldtsrc=listPage,1.0 TSI DSG 5p. Comfortline BlueMotion Technology
pagina_di_ricerca_fuel_B_condition_S.json,Sesto Autoveicoli Spa,Volkswagen Polo,IT,20099 Sesto San Giovanni - Milano - Mi,389109b6-964b-44ca-af8b-25334ca34044,1740,https://www.autoscout24.it/annunci/volkswagen-polo-1-0-tsi-5p-comfortline-bluemotion-technology-benzina-grigio-389109b6-964b-44ca-af8b-25334ca34044?cldtidx=9&cldtsrc=listPage,1.0 TSI 5p. Comfortline BlueMotion Technology
pagina_di_ricerca_fuel_B_condition_S.json,Sesto Autoveicoli Spa,Volkswagen Polo,IT,20099 Sesto San Giovanni - Milano - Mi,68e1a671-e168-48ef-b440-1d13f660076f,1840,https://www.autoscout24.it/annunci/volkswagen-polo-1-0-tsi-dsg-5p-comfortline-bluemotion-technology-benzina-grigio-68e1a671-e168-48ef-b440-1d13f660076f?cldtidx=10&cldtsrc=listPage,1.0 TSI DSG 5p. Comfortline BlueMotion Technology
pagina_di_ricerca_fuel_B_condition_S.json,L'Automobile Spa,Opel Corsa,IT,12051 Alba - Cuneo - Cn,01f36cb6-25eb-4ce8-8680-49944bfd67bc,1440,https://www.autoscout24.it/annunci/opel-corsa-1-2-100-cv-gs-line-sede-di-alba-benzina-bianco-01f36cb6-25eb-4ce8-8680-49944bfd67bc?cldtidx=11&cldtsrc=listPage,1.2 100 CV GS Line - SEDE DI ALBA
pagina_di_ricerca_fuel_B_condition_S.json,Di Viesto Più Spa,Volkswagen Polo,IT,10134 Torino-To,3c6de0d6-bad6-4792-a97c-3e1f262e5634,17200,https://www.autoscout24.it/annunci/volkswagen-polo-1-0-tsi-5p-comfortline-tech-pack-fendi-4-ann-benzina-bianco-3c6de0d6-bad6-4792-a97c-3e1f262e5634?cldtidx=12&cldtsrc=listPage,1.0 TSI 5p. Comfortline + Tech Pack + Fendi (4 ANN
pagina_di_ricerca_fuel_B_condition_S.json,Di Viesto Più Spa,Volkswagen Polo,IT,10134 Torino-To,39c043fc-cb23-4462-8f21-e6e2f46efef5,17900,https://www.autoscout24.it/annunci/volkswagen-polo-1-0-tsi-95-cv-dsg-5p-comfortline-tech-fendi-benzina-nero-39c043fc-cb23-4462-8f21-e6e2f46efef5?cldtidx=13&cldtsrc=listPage,1.0 TSI 95 cv DSG 5p. Comfortline + Tech + Fendi (
pagina_di_ricerca_fuel_B_condition_S.json,Sesto Autoveicoli Spa,Volkswagen Polo,IT,20099 Sesto San Giovanni - Milano - Mi,daf93ef4-40c9-467b-b7f1-f159679dbb58,1840,https://www.autoscout24.it/annunci/volkswagen-polo-1-0-tsi-dsg-5p-comfortline-bluemotion-technology-benzina-blu-azzurro-daf93ef4-40c9-467b-b7f1-f159679dbb58?cldtidx=14&cldtsrc=listPage,1.0 TSI DSG 5p. Comfortline BlueMotion Technology
pagina_di_ricerca_fuel_B_condition_S.json,Sesto Autoveicoli Spa,Volkswagen up!,IT,20099 Sesto San Giovanni - Milano - Mi,e8d0a04d-b80c-42c0-93c5-a9ae23bc08d9,1270,https://www.autoscout24.it/annunci/volkswagen-up-1-0-5p-move-bluemotion-technology-benzina-bianco-e8d0a04d-b80c-42c0-93c5-a9ae23bc08d9?cldtidx=15&cldtsrc=listPage,1.0 5p. move BlueMotion Technology
pagina_di_ricerca_fuel_B_condition_S.json,Sesto Autoveicoli Spa,Volkswagen up!,IT,20099 Sesto San Giovanni - Milano - Mi,18997f1a-13af-4010-a828-7cd752bffd57,1290,https://www.autoscout24.it/annunci/volkswagen-up-1-0-5p-color-bluemotion-technology-benzina-nero-18997f1a-13af-4010-a828-7cd752bffd57?cldtidx=16&cldtsrc=listPage,1.0 5p. color BlueMotion Technology
pagina_di_ricerca_fuel_B_condition_S.json,Sesto Autoveicoli Spa,Volkswagen Polo,IT,20099 Sesto San Giovanni - Milano - Mi,4d0c7f46-53dd-496d-ac75-32771f165b64,1840,https://www.autoscout24.it/annunci/volkswagen-polo-1-0-tsi-dsg-5p-comfortline-bluemotion-technology-benzina-grigio-4d0c7f46-53dd-496d-ac75-32771f165b64?cldtidx=17&cldtsrc=listPage,1.0 TSI DSG 5p. Comfortline BlueMotion Technology
pagina_di_ricerca_fuel_B_condition_S.json,Sesto Autoveicoli Spa,Volkswagen Polo,IT,20099 Sesto San Giovanni - Milano - Mi,8a1645d9-67ab-4a9c-a1d2-56dd5552fbd0,1840,https://www.autoscout24.it/annunci/volkswagen-polo-1-0-tsi-dsg-5p-comfortline-bluemotion-technology-benzina-grigio-8a1645d9-67ab-4a9c-a1d2-56dd5552fbd0?cldtidx=18&cldtsrc=listPage,1.0 TSI DSG 5p. Comfortline BlueMotion Technology
pagina_di_ricerca_fuel_B_condition_S.json,Sesto Autoveicoli Spa,Volkswagen Polo,IT,20099 Sesto San Giovanni - Milano - Mi,098c7a9b-b0ea-40d4-9d20-9703d206ca5d,1840,https://www.autoscout24.it/annunci/volkswagen-polo-1-0-tsi-dsg-5p-comfortline-bluemotion-technology-benzina-grigio-098c7a9b-b0ea-40d4-9d20-9703d206ca5d?cldtidx=19&cldtsrc=listPage,1.0 TSI DSG 5p. Comfortline BlueMotion Technology
pagina_di_ricerca_fuel_B_condition_S.json,Sicurauto Srl,Fiat Panda,IT,20013 Magenta - Milano - Mi,662c2c11-179c-44f0-87c9-ad15b67daa6a,15200,https://www.autoscout24.it/annunci/fiat-panda-cross-0-9-twinair-turbo-s-s-benzina-giallo-662c2c11-179c-44f0-87c9-ad15b67daa6a?cldtidx=20&cldtsrc=listPage,Cross 0.9 Twinair Turbo S &S
pagina_di_ricerca_fuel_B_condition_S.json,Sicurauto Srl,Fiat Panda,IT,20013 Magenta - Milano - Mi,59742782-5c1b-4932-88ed-c5f4cb13fe72,15200,https://www.autoscout24.it/annunci/fiat-panda-cross-0-9-twinair-turbo-s-s-benzina-giallo-59742782-5c1b-4932-88ed-c5f4cb13fe72?cldtidx=1&cldtsrc=listPage,Cross 0.9 Twinair Turbo S &S
pagina_di_ricerca_fuel_B_condition_S.json,Sicurauto Srl,Fiat Panda,IT,20013 Magenta - Milano - Mi,80ddec5a-f0fe-4cf2-81a9-9d012b6067ee,15200,https://www.autoscout24.it/annunci/fiat-panda-cross-0-9-twinair-turbo-s-s-benzina-nero-80ddec5a-f0fe-4cf2-81a9-9d012b6067ee?cldtidx=2&cldtsrc=listPage,Cross 0.9 Twinair Turbo S &S
pagina_di_ricerca_fuel_B_condition_S.json,Amica Auto,Fiat 500,IT,38015 Lavis - Trento - Tn,39cceaef-57fe-497e-938d-993a13352287,11650,https://www.autoscout24.it/annunci/fiat-500-1-2-pop-benzina-bianco-39cceaef-57fe-497e-938d-993a13352287?cldtidx=3&cldtsrc=listPage,1.2 Pop
pagina_di_ricerca_fuel_B_condition_S.json,Sesto Autoveicoli Spa,Volkswagen Polo,IT,20099 Sesto San Giovanni - Milano - Mi,b350efe4-f88a-4319-9cde-464b411a5a30,1840,https://www.autoscout24.it/annunci/volkswagen-polo-1-0-tsi-dsg-5p-comfortline-bluemotion-technology-benzina-grigio-b350efe4-f88a-4319-9cde-464b411a5a30?cldtidx=4&cldtsrc=listPage,1.0 TSI DSG 5p. Comfortline BlueMotion Technology
pagina_di_ricerca_fuel_B_condition_S.json,Sesto Autoveicoli Spa,Volkswagen Polo,IT,20099 Sesto San Giovanni - Milano - Mi,4c4c50fb-3f82-419d-810e-b67ac574a44e,1840,https://www.autoscout24.it/annunci/volkswagen-polo-1-0-tsi-dsg-5p-comfortline-bluemotion-technology-benzina-grigio-4c4c50fb-3f82-419d-810e-b67ac574a44e?cldtidx=5&cldtsrc=listPage,1.0 TSI DSG 5p. Comfortline BlueMotion Technology
pagina_di_ricerca_fuel_B_condition_S.json,Sesto Autoveicoli Spa,Volkswagen Polo,IT,20099 Sesto San Giovanni - Milano - Mi,9de7adb3-6958-4c53-ae60-161f7c6881e3,1840,https://www.autoscout24.it/annunci/volkswagen-polo-1-0-tsi-dsg-5p-comfortline-bluemotion-technology-benzina-grigio-9de7adb3-6958-4c53-ae60-161f7c6881e3?cldtidx=6&cldtsrc=listPage,1.0 TSI DSG 5p. Comfortline BlueMotion Technology
pagina_di_ricerca_fuel_B_condition_S.json,Sesto Autoveicoli Spa,Volkswagen Polo,IT,20099 Sesto San Giovanni - Milano - Mi,84bab48c-be7e-4e43-b50a-55aca4c2f7ac,1840,https://www.autoscout24.it/annunci/volkswagen-polo-1-0-tsi-dsg-5p-comfortline-bluemotion-technology-benzina-grigio-84bab48c-be7e-4e43-b50a-55aca4c2f7ac?cldtidx=7&cldtsrc=listPage,1.0 TSI DSG 5p. Comfortline BlueMotion Technology
pagina_di_ricerca_fuel_B_condition_S.json,Sesto Autoveicoli Spa,Volkswagen Polo,IT,20099 Sesto San Giovanni - Milano - Mi,f04c199c-e809-4819-a345-4091e0c9d518,1840,https://www.autoscout24.it/annunci/volkswagen-polo-1-0-tsi-dsg-5p-comfortline-bluemotion-technology-benzina-grigio-f04c199c-e809-4819-a345-4091e0c9d518?cldtidx=8&cldtsrc=listPage,1.0 TSI DSG 5p. Comfortline BlueMotion Technology
pagina_di_ricerca_fuel_B_condition_S.json,Sesto Autoveicoli Spa,Volkswagen Polo,IT,20099 Sesto San Giovanni - Milano - Mi,3e2b3e81-9f8c-4301-865e-52a00f175372,1840,https://www.autoscout24.it/annunci/volkswagen-polo-1-0-tsi-dsg-5p-comfortline-bluemotion-technology-benzina-grigio-3e2b3e81-9f8c-4301-865e-52a00f175372?cldtidx=9&cldtsrc=listPage,1.0 TSI DSG 5p. Comfortline BlueMotion Technology
pagina_di_ricerca_fuel_B_condition_S.json,Sesto Autoveicoli Spa,Volkswagen Polo,IT,20099 Sesto San Giovanni - Milano - Mi,5ff54508-6cb3-47c2-b5b1-45a6ad17767a,1840,https://www.autoscout24.it/annunci/volkswagen-polo-1-0-tsi-dsg-5p-comfortline-bluemotion-technology-benzina-grigio-5ff54508-6cb3-47c2-b5b1-45a6ad17767a?cldtidx=10&cldtsrc=listPage,1.0 TSI DSG 5p. Comfortline BlueMotion Technology
pagina_di_ricerca_fuel_B_condition_S.json,Di Viesto Più Spa,Volkswagen Polo,Consulente alla Vendita,IT,47f7515f-0346-4e4f-a055-49d054696a36,14850,https://www.autoscout24.it/annunci/volkswagen-polo-1-0-evo-80-cv-5p-comfortline-tech-pack-fendin-benzina-bianco-47f7515f-0346-4e4f-a055-49d054696a36?cldtidx=11&cldtsrc=listPage,1.0 EVO 80 CV 5p. Comfortline + Tech Pack + Fendin
pagina_di_ricerca_fuel_B_condition_S.json,Di Viesto Più Spa,Volkswagen Polo,IT,10134 Torino-To,2371afe2-9e99-4267-828b-4c9a7c9237a6,14950,https://www.autoscout24.it/annunci/volkswagen-polo-1-0-tsi-5p-comfortline-tech-pack-fendi-benzina-grigio-2371afe2-9e99-4267-828b-4c9a7c9237a6?cldtidx=12&cldtsrc=listPage,1.0 TSI 5p. Comfortline + Tech Pack + Fendi
pagina_di_ricerca_fuel_B_condition_S.json,Di Viesto Più Spa,Volkswagen Polo,IT,10134 Torino-To,198019ec-62b5-4fe6-b42a-a51fbfbf6956,15750,https://www.autoscout24.it/annunci/volkswagen-polo-1-0-tsi-5p-comfortline-tech-pack-fendi-benzina-grigio-198019ec-62b5-4fe6-b42a-a51fbfbf6956?cldtidx=13&cldtsrc=listPage,1.0 TSI 5p. Comfortline + Tech Pack + Fendi
pagina_di_ricerca_fuel_B_condition_S.json,Di Viesto Più Spa,Volkswagen up!,IT,10134 Torino-To,269df0bf-a441-44bb-8243-94b285642c75,10600,https://www.autoscout24.it/annunci/volkswagen-up-1-0-5p-move-60-cv-benzina-rosso-269df0bf-a441-44bb-8243-94b285642c75?cldtidx=14&cldtsrc=listPage,1.0 5p. move 60 cv
pagina_di_ricerca_fuel_B_condition_S.json,Di Viesto Più Spa,Volkswagen up!,IT,10134 Torino-To,7abebacc-5c82-4577-a281-1cb23126b3e4,10800,https://www.autoscout24.it/annunci/volkswagen-up-1-0-5p-move-60-cv-comfort-pack-benzina-blu-azzurro-7abebacc-5c82-4577-a281-1cb23126b3e4?cldtidx=15&cldtsrc=listPage,1.0 5p. move 60 cv + Comfort Pack
pagina_di_ricerca_fuel_B_condition_S.json,M&M Motors Srl,Fiat 500,IT,30030 Maerne di Martellago - Venezia - Ve,bd17378c-9295-4437-87ca-4add6c7382b0,13990,https://www.autoscout24.it/annunci/fiat-500-1-2-69cv-star-bianco-stella-km-0-benzina-bianco-bd17378c-9295-4437-87ca-4add6c7382b0?cldtidx=16&cldtsrc=listPage,1.2 69cv Star - BIANCO STELLA - KM 0
pagina_di_ricerca_fuel_B_condition_S.json,BMA Motori,Fiat 500,IT,31021 Mogliano Veneto - Treviso - TV,0b33c541-ee45-48e7-aed4-253dfa4bfc30,10900,https://www.autoscout24.it/annunci/fiat-500-1-2-69-cv-lounge-euro6d-benzina-blu-azzurro-0b33c541-ee45-48e7-aed4-253dfa4bfc30?cldtidx=17&cldtsrc=listPage,1.2 69 Cv Lounge - Euro6D -
pagina_di_ricerca_fuel_B_condition_S.json,Comano Auto,Fiat 500,IT,38077 Comano Terme - Trento - TN,e93ed2cc-c01e-40c8-a5c3-a814c5254324,14400,https://www.autoscout24.it/annunci/fiat-500-1-2-dualogic-lounge-benzina-grigio-e93ed2cc-c01e-40c8-a5c3-a814c5254324?cldtidx=18&cldtsrc=listPage,1.2 Dualogic Lounge
pagina_di_ricerca_fuel_B_condition_S.json,Barlocco Auto Sas Di Barlocco Antonio E C.,Fiat 500,IT,20020 Magnago - Milano - Mi,be390519-4341-4dd2-b3f9-0fa58ddf73e4,1270,https://www.autoscout24.it/annunci/fiat-500-1-2-lounge-benzina-rosso-be390519-4341-4dd2-b3f9-0fa58ddf73e4?cldtidx=19&cldtsrc=listPage,1.2 Lounge
pagina_di_ricerca_fuel_B_condition_S.json,F.lli Barisan,Fiat 500,IT,31053 Pieve di Soligo - Treviso,c9b6a9c8-52d3-4352-b3d2-8bbc4d2275dd,12700,https://www.autoscout24.it/annunci/fiat-500-1-2-lounge-benzina-rosso-c9b6a9c8-52d3-4352-b3d2-8bbc4d2275dd?cldtidx=20&cldtsrc=listPage,1.2 Lounge
pagina_di_ricerca_fuel_B_condition_S.json,Assicar Novara- Romar srl,Fiat 500,IT,28100 Novara,7796b801-69f8-432e-a7fa-7b395565dc26,10700,https://www.autoscout24.it/annunci/fiat-500-1-2-lounge-promo-assicar-ultima-benzina-nero-7796b801-69f8-432e-a7fa-7b395565dc26?cldtidx=1&cldtsrc=listPage,1.2 Lounge PROMO ASSICAR ULTIMA!
pagina_di_ricerca_fuel_B_condition_S.json,Sicurauto Srl,Fiat Panda,IT,20013 Magenta - Milano - Mi,92029a7f-7ce4-40e5-97b2-04bc24ef8679,15200,https://www.autoscout24.it/annunci/fiat-panda-cross-0-9-twinair-turbo-s-s-benzina-rosso-92029a7f-7ce4-40e5-97b2-04bc24ef8679?cldtidx=2&cldtsrc=listPage,Cross 0.9 Twinair Turbo S &S
pagina_di_ricerca_fuel_B_condition_S.json,Moovers srl,Fiat 500,Martinelli,IT,b2172a45-0cc5-420a-91cf-2819a9adc65e,977,https://www.autoscout24.it/annunci/fiat-500-2015-1-2-69-cv-pop-benzina-verde-b2172a45-0cc5-420a-91cf-2819a9adc65e?cldtidx=3&cldtsrc=listPage,(2015--->) 1.2 69 CV Pop
pagina_di_ricerca_fuel_B_condition_S.json,Degiorgi la tua auto,Alfa Romeo MiTo,IT,27058 Voghera - Pavia - Pv,e1544e87-4150-4a34-937f-bdda9b1805e9,12690,https://www.autoscout24.it/annunci/alfa-romeo-mito-1-4-78cv-urban-benzina-bianco-e1544e87-4150-4a34-937f-bdda9b1805e9?cldtidx=4&cldtsrc=listPage,1.4 78CV URBAN
pagina_di_ricerca_fuel_B_condition_S.json,M&M Motors Srl,Abarth 595,IT,30030 Maerne di Martellago - Venezia - Ve,b2e3a019-5269-4f5f-b8fa-a4cee280c956,24990,https://www.autoscout24.it/annunci/abarth-595-1-4-turbo-t-jet-180-cv-competizione-benzina-bianco-b2e3a019-5269-4f5f-b8fa-a4cee280c956?cldtidx=5&cldtsrc=listPage,1.4 Turbo T-Jet 180 CV Competizione
pagina_di_ricerca_fuel_B_condition_S.json,F.lli Barisan,Fiat 500,IT,31053 Pieve di Soligo - Treviso,3dcf2b4b-837f-4740-bb10-8c93322efc6f,12990,https://www.autoscout24.it/annunci/fiat-500-1-2-dualogic-lounge-benzina-grigio-3dcf2b4b-837f-4740-bb10-8c93322efc6f?cldtidx=6&cldtsrc=listPage,1.2 Dualogic Lounge
pagina_di_ricerca_fuel_B_condition_S.json,Capobianco Auto Centro Commerciale Auto,Abarth 595,IT,21100 Arsago Seprio - Varese,2544ac10-505d-41a0-9d92-8b3c04db0879,22400,https://www.autoscout24.it/annunci/abarth-595-1-4-turbo-t-jet-165-cv-pista-km0-grigio-opaco-benzina-grigio-2544ac10-505d-41a0-9d92-8b3c04db0879?cldtidx=7&cldtsrc=listPage,1.4 Turbo T-Jet 165 CV Pista KM0!GRIGIO OPACO
pagina_di_ricerca_fuel_B_condition_S.json,Capobianco Auto Centro Commerciale Auto,Abarth 595,IT,21100 Arsago Seprio - Varese,62706bb1-9aaa-44a7-9d50-f593e925800e,22400,https://www.autoscout24.it/annunci/abarth-595-1-4-turbo-t-jet-165-cv-pista-km0-nero-scorpione-benzina-nero-62706bb1-9aaa-44a7-9d50-f593e925800e?cldtidx=8&cldtsrc=listPage,1.4 Turbo T-Jet 165 CV Pista KM0!NERO SCORPIONE
pagina_di_ricerca_fuel_B_condition_S.json,Capobianco Auto Centro Commerciale Auto,Abarth 595,IT,21100 Arsago Seprio - Varese,753d5df3-248f-4485-a13f-621a6c1b6ab2,21900,https://www.autoscout24.it/annunci/abarth-595-1-4-turbo-t-jet-165-cv-pista-km0-blu-podio-benzina-blu-azzurro-753d5df3-248f-4485-a13f-621a6c1b6ab2?cldtidx=9&cldtsrc=listPage,1.4 Turbo T-Jet 165 CV Pista KM0!BLU PODIO
pagina_di_ricerca_fuel_B_condition_S.json,Menardi Auto Group Srl,Fiat 500,IT,12100 Bernezzo - Cuneo,a85808bd-cff6-4f8e-ba4b-20024489c960,12250,https://www.autoscout24.it/annunci/fiat-500-1-2-lounge-tetto-apri-clima-auto-tft-benzina-nero-a85808bd-cff6-4f8e-ba4b-20024489c960?cldtidx=10&cldtsrc=listPage,1.2 Lounge TETTO APRI+CLIMA AUTO+TFT
pagina_di_ricerca_fuel_B_condition_S.json,Menardi Auto Group Srl,Fiat 500,IT,12100 Bernezzo - Cuneo,f9accceb-fb44-43c8-8764-8804d7e793d0,12250,https://www.autoscout24.it/annunci/fiat-500-1-2-lounge-full-optional-tetto-apribile-km0-benzina-nero-f9accceb-fb44-43c8-8764-8804d7e793d0?cldtidx=11&cldtsrc=listPage,1.2 Lounge FULL OPTIONAL/TETTO APRIBILE KM0
pagina_di_ricerca_fuel_B_condition_S.json,Autoservice di Mrf srl,Fiat Panda,IT,19020 Brugnato - Spezia - Sp,f7d92423-13b2-41e8-87c4-6f77d498192a,980,https://www.autoscout24.it/annunci/fiat-panda-1-2-easy-69-cv-benzina-grigio-f7d92423-13b2-41e8-87c4-6f77d498192a?cldtidx=12&cldtsrc=listPage,1.2 Easy 69 CV
pagina_di_ricerca_fuel_B_condition_S.json,Degiorgi la tua auto,Fiat 500,Sig. Lorenzo Pollini,IT,8c93e3d4-0019-4ef7-be57-96b081908b6f,12140,https://www.autoscout24.it/annunci/fiat-500-1-2-69cv-lounge-dualogic-benzina-blu-azzurro-8c93e3d4-0019-4ef7-be57-96b081908b6f?cldtidx=13&cldtsrc=listPage,1.2 69CV LOUNGE DUALOGIC
pagina_di_ricerca_fuel_B_condition_S.json,Bosetti Autostore,Fiat 500,IT,38121 Trento - Tn,16b9669a-6d2e-4bb6-af18-1f7418b4f845,1350,https://www.autoscout24.it/annunci/fiat-500-1-2-rockstar-benzina-listino--19-500-benzina-bianco-16b9669a-6d2e-4bb6-af18-1f7418b4f845?cldtidx=14&cldtsrc=listPage,1.2 Rockstar -Benzina- Listino € 19.500
pagina_di_ricerca_fuel_B_condition_S.json,Euro Target - Centro Auto Multimarche,Fiat 500,IT,40066 Pieve Di Cento - Bologna - Bo,da4773b8-6d9c-48cb-8bae-e2bf123eb98b,13000,https://www.autoscout24.it/annunci/fiat-500-2015-1-2-lounge-benzina-bianco-da4773b8-6d9c-48cb-8bae-e2bf123eb98b?cldtidx=15&cldtsrc=listPage,(2015--->) 1.2 Lounge
pagina_di_ricerca_fuel_B_condition_S.json,Costa Srl,Fiat 500,IT,31049 Valdobbiadene - Treviso - Tv,189c1463-9904-4ed4-a3f4-17cfa3b002bb,1250,https://www.autoscout24.it/annunci/fiat-500-1-2-star-benzina-nero-189c1463-9904-4ed4-a3f4-17cfa3b002bb?cldtidx=16&cldtsrc=listPage,1.2 Star
pagina_di_ricerca_fuel_B_condition_S.json,Nodari Automobili Snc,Fiat 500,IT,36066 Ancignano di Sandrigo - Vicenza - Vi,a797c39d-d351-4602-925d-2a18e0c3d4d0,1240,https://www.autoscout24.it/annunci/fiat-500-1-2-69-cv-lounge-benzina-nero-a797c39d-d351-4602-925d-2a18e0c3d4d0?cldtidx=17&cldtsrc=listPage,1.2 69 cv lounge
pagina_di_ricerca_fuel_B_condition_S.json,Automobili Bugada Sas,Lancia Ypsilon,IT,27026 Garlasco - Pavia - Pv,026ace72-6871-422b-b0eb-321e2829c4a3,11900,https://www.autoscout24.it/annunci/lancia-ypsilon-1-2-69-cv-5-porte-elefantino-blu-benzina-grigio-026ace72-6871-422b-b0eb-321e2829c4a3?cldtidx=18&cldtsrc=listPage,1.2 69 CV 5 porte Elefantino Blu
pagina_di_ricerca_fuel_B_condition_S.json,Automobili Bugada Sas,Lancia Ypsilon,IT,27026 Garlasco - Pavia - Pv,2f8a8f9d-69da-4c5b-b466-64dcbd9c0436,11700,https://www.autoscout24.it/annunci/lancia-ypsilon-1-2-69-cv-5-porte-elefantino-blu-benzina-blu-azzurro-2f8a8f9d-69da-4c5b-b466-64dcbd9c0436?cldtidx=19&cldtsrc=listPage,1.2 69 CV 5 porte Elefantino Blu
pagina_di_ricerca_fuel_B_condition_S.json,Elicars,smart forTwo,Elio,IT,d19bb504-fe53-4805-b726-f990e80557fb,14990,https://www.autoscout24.it/annunci/smart-fortwo-70-1-0-twinamic-superpassion-benzina-bianco-d19bb504-fe53-4805-b726-f990e80557fb?cldtidx=20&cldtsrc=listPage,70 1.0 twinamic Superpassion
pagina_di_ricerca_fuel_B_condition_S.json,Elicars,smart forTwo,IT,10148 Torino - To,95a8bb35-67ea-48be-bdff-7fd8b3a8364b,14990,https://www.autoscout24.it/annunci/smart-fortwo-70-1-0-twinamic-superpassion-benzina-bianco-95a8bb35-67ea-48be-bdff-7fd8b3a8364b?cldtidx=1&cldtsrc=listPage,70 1.0 twinamic Superpassion
pagina_di_ricerca_fuel_B_condition_S.json,Di Viesto Più Spa,Volkswagen Polo,IT,10134 Torino-To,0a6ad86f-5ceb-4c8f-8482-f77794220989,15400,https://www.autoscout24.it/annunci/volkswagen-polo-1-0-evo-80-cv-5p-comfortline-tech-pack-4-anni-benzina-bianco-0a6ad86f-5ceb-4c8f-8482-f77794220989?cldtidx=2&cldtsrc=listPage,1.0 EVO 80 CV 5p. Comfortline + Tech Pack (4 ANNI
pagina_di_ricerca_fuel_B_condition_S.json,Mobility.it - Km 0 - Gruppo Lario,MINI One,Chiedere di un consulente km Zero,IT,12324eac-d7d3-403a-a04b-fbf6324224f1,2240,https://www.autoscout24.it/annunci/mini-one-one-55-kw-5p-man-xt91-benzina-grigio-12324eac-d7d3-403a-a04b-fbf6324224f1?cldtidx=3&cldtsrc=listPage,ONE 55 KW 5P MAN (XT91)
pagina_di_ricerca_fuel_B_condition_S.json,Frattin Auto Srl,Fiat 500,IT,36022 Cassola - Vi,b8f1b16f-e67b-46df-a6dd-bda23fab4dc1,1299,https://www.autoscout24.it/annunci/fiat-500-1-2-dualogic-lounge-benzina-grigio-b8f1b16f-e67b-46df-a6dd-bda23fab4dc1?cldtidx=4&cldtsrc=listPage,1.2 Dualogic Lounge
pagina_di_ricerca_fuel_B_condition_S.json,Zappa Srl,Abarth 595,Christian Zappa,IT,a3a4189d-8288-41e4-909f-d5b74029dc1a,22900,https://www.autoscout24.it/annunci/abarth-595-1-4-turbo-t-jet-165-cv-turismo-benzina-bianco-a3a4189d-8288-41e4-909f-d5b74029dc1a?cldtidx=5&cldtsrc=listPage,1.4 Turbo T-Jet 165 CV Turismo
pagina_di_ricerca_fuel_B_condition_S.json,Elicars,smart forTwo,IT,10148 Torino - To,b64a0ab5-2064-4a1f-9fdd-6a226173ba06,16990,https://www.autoscout24.it/annunci/smart-fortwo-70-1-0-twinamic-superpassion-benzina-bianco-b64a0ab5-2064-4a1f-9fdd-6a226173ba06?cldtidx=6&cldtsrc=listPage,70 1.0 twinamic Superpassion
pagina_di_ricerca_fuel_B_condition_S.json,Elicars,smart forTwo,IT,10148 Torino - To,1ee89cd6-c711-4cb2-a567-4b3505d701fe,14990,https://www.autoscout24.it/annunci/smart-fortwo-70-1-0-twinamic-superpassion-benzina-bianco-1ee89cd6-c711-4cb2-a567-4b3505d701fe?cldtidx=7&cldtsrc=listPage,70 1.0 twinamic Superpassion
pagina_di_ricerca_fuel_B_condition_S.json,Di Viesto Più Spa,Volkswagen up!,IT,10134 Torino-To,04c6ee9f-5384-42cf-9c19-049ac2504696,12800,https://www.autoscout24.it/annunci/volkswagen-up-1-0-5p-move-4-anni-gar-benzina-nero-04c6ee9f-5384-42cf-9c19-049ac2504696?cldtidx=8&cldtsrc=listPage,1.0 5p. move (4 ANNI GAR)
pagina_di_ricerca_fuel_B_condition_S.json,Di Viesto Più Spa,Volkswagen Polo,Consulente alla Vendita,IT,30f6eae5-06e2-458d-96ac-f65d30da84e3,17900,https://www.autoscout24.it/annunci/volkswagen-polo-1-0-tsi-dsg-5p-comfortline-tech-pack-4-anni-ga-benzina-bianco-30f6eae5-06e2-458d-96ac-f65d30da84e3?cldtidx=9&cldtsrc=listPage,1.0 TSI DSG 5p. Comfortline + Tech Pack (4 ANNI GA
pagina_di_ricerca_fuel_B_condition_S.json,Automobili Tarabbio Srl,Fiat 500,IT,14100 Castagnole delle Lanze - At,92757b35-98a6-4246-aa93-186fed5099d2,11900,https://www.autoscout24.it/annunci/fiat-500-1-2-lounge-km-0-06-2020-vari-colori-benzina-bianco-92757b35-98a6-4246-aa93-186fed5099d2?cldtidx=10&cldtsrc=listPage,1.2 Lounge KM 0 06/2020 VARI COLORI
pagina_di_ricerca_fuel_B_condition_S.json,Fassina Spa,Fiat Tipo,IT,20157 Milano - Mi,30746417-0d35-4d85-9fc5-e3836572d9d3,1190,https://www.autoscout24.it/annunci/fiat-tipo-1-4-pop-4p-95cv-benzina-bianco-30746417-0d35-4d85-9fc5-e3836572d9d3?cldtidx=11&cldtsrc=listPage,1.4 Pop 4p 95cv
